"","x"
"10632",NA
"10633",NA
"10634","0"
"10635","0"
"10636","1"
"10637","0"
"10638","1"
"10639","0"
"10640","0"
"10641","0"
"10642","0"
"10643","1"
"10644","0"
"10645","0"
"10646","0"
"10647","0"
"10648","1"
"10649","0"
"10650","0"
"10651","1"
"10652","1"
"10653","0"
"10654","0"
"10655",NA
"10656","0"
"10657","1"
"10658","1"
"10659","0"
"10660","1"
"10661","0"
"10662","1"
"10663","0"
"10664","1"
"10665","0"
"10666","0"
"10667","0"
"10668","0"
"10669","0"
"10670","0"
"10671","0"
"10672","0"
"10673","0"
"10674","0"
"10675","0"
"10676","0"
"10677","1"
"10678","1"
"10679","0"
"10680","0"
"10681","0"
"10682","0"
"10683","0"
"10684","1"
"10685","0"
"10686","0"
"10687","1"
"10688","0"
"10689","0"
"10690","0"
"10691","0"
"10692","0"
"10693",NA
"10694","1"
"10695","0"
"10696","0"
"10697","1"
"10698","0"
"10699","0"
"10700","0"
"10701","0"
"10702","0"
"10703","0"
"10704","0"
"10705","0"
"10706","1"
"10707","1"
"10708","0"
"10709","1"
"10710","0"
"10711","0"
"10712","0"
"10713","1"
"10714","0"
"10715","0"
"10716","1"
"10717","1"
"10718","0"
"10719","1"
"10720","0"
"10721","1"
"10722","1"
"10723",NA
"10724","1"
"10725","1"
"10726","0"
"10727","0"
"10728","0"
"10729","0"
"10730","0"
"10731","0"
"10732","0"
"10733","0"
"10734","0"
"10735",NA
"10736","1"
"10737","1"
"10738","0"
"10739","1"
"10740","0"
"10741",NA
"10742","1"
"10743","0"
"10744","0"
"10745","0"
"10746","0"
"10747","0"
"10748","0"
"10749",NA
"10750","0"
"10751","0"
"10752",NA
"10753","0"
"10754","0"
"10755","0"
"10756","0"
"10757","1"
"10758","0"
"10759","1"
"10760","0"
"10761","0"
"10762","1"
"10763","0"
"10764","0"
"10765","0"
"10766","0"
"10767","0"
"10768","1"
"10769","0"
"10770","1"
"10771","1"
"10772","1"
"10773","1"
"10774","0"
"10775","1"
"10776","0"
"10777","0"
"10778",NA
"10779","0"
"10780",NA
"10781","0"
"10782","1"
"10783","1"
"10784","1"
"10785","1"
"10786","1"
"10787","0"
"10788","0"
"10789","0"
"10790","0"
"10791","0"
"10792",NA
"10793","0"
"10794","0"
"10795","0"
"10796","1"
"10797","0"
"10798","0"
"10799","0"
"10800","1"
"10801","0"
"10802","0"
"10803","0"
"10804","1"
"10805","0"
"10806","0"
"10807","1"
"10808","0"
"10809","1"
"10810","0"
"10811","0"
"10812","0"
"10813","0"
"10814","0"
"10815","0"
"10816","0"
"10817","1"
"10818","0"
"10819","0"
"10820","0"
"10821","1"
"10822","0"
"10823","0"
"10824","0"
"10825","1"
"10826","0"
"10827","0"
"10828","1"
"10829","0"
"10830","1"
"10831","0"
"10832","0"
"10833","0"
"10834","0"
"10835","0"
"10836","1"
"10837","0"
"10838","0"
"10839","0"
"10840","0"
"10841","1"
"10842","0"
"10843","0"
"10844","0"
"10845","1"
"10846","0"
"10847","0"
"10848","0"
"10849","1"
"10850",NA
"10851",NA
"10852","0"
"10853","0"
"10854","0"
"10855","0"
"10856",NA
"10857","0"
"10858","0"
"10859","0"
"10860","0"
"10861","0"
"10862","0"
"10863","1"
"10864","0"
"10865","0"
"10866","0"
"10867","0"
"10868","1"
"10869","0"
"10870","0"
"10871","0"
"10872","0"
"10873","0"
"10874","1"
"10875","1"
"10876","1"
"10877","0"
"10878","0"
"10879","0"
"10880","0"
"10881","0"
"10882",NA
"10883","0"
"10884","0"
"10885","0"
"10886","0"
"10887","0"
"10888",NA
"10889","0"
"10890","0"
"10891","1"
"10892","0"
"10893","1"
"10894","1"
"10895","0"
"10896","0"
"10897","1"
"10898","0"
"10899","0"
"10900","0"
"10901","0"
"10902","0"
"10903","0"
"10904","0"
"10905","1"
"10906","1"
"10907",NA
"10908","0"
"10909","1"
"10910","0"
"10911","0"
"10912","0"
"10913","0"
"10914","0"
"10915","0"
"10916","0"
"10917",NA
"10918","1"
"10919","1"
"10920","0"
"10921","0"
"10922","1"
"10923",NA
"10924","0"
"10925","0"
"10926","0"
"10927","1"
"10928","0"
"10929","0"
"10930","0"
"10931","0"
"10932","0"
"10933","0"
"10934","1"
"10935","0"
"10936","0"
"10937","1"
"10938","0"
"10939","0"
"10940","0"
"10941","0"
"10942","0"
"10943","0"
"10944","1"
"10945","0"
"10946","0"
"10947","0"
"10948","0"
"10949","1"
"10950",NA
"10951","0"
"10952","0"
"10953","1"
"10954","0"
"10955","0"
"10956","0"
"10957","0"
"10958","0"
"10959","0"
"10960","0"
"10961","0"
"10962","0"
"10963","0"
"10964","0"
"10965","0"
"10966","0"
"10967","0"
"10968","0"
"10969","0"
"10970","0"
"10971","1"
"10972","1"
"10973","0"
"10974",NA
"10975","0"
"10976","0"
"10977","1"
"10978","0"
"10979","0"
"10980","1"
"10981","0"
"10982",NA
"10983","0"
"10984","0"
"10985","0"
"10986","0"
"10987","0"
"10988","0"
"10989","1"
"10990","0"
"10991","0"
"10992","0"
"10993","0"
"10994","1"
"10995","0"
"10996","0"
"10997","0"
"10998","0"
"10999","0"
"11000","0"
"11001","0"
"11002","1"
"11003","1"
"11004",NA
"11005","0"
"11006","0"
"11007","0"
"11008","1"
"11009","1"
"11010","0"
"11011","0"
"11012","1"
"11013","1"
"11014","0"
"11015","1"
"11016",NA
"11017","0"
"11018","1"
"11019","0"
"11020","0"
"11021","0"
"11022",NA
"11023","1"
"11024","0"
"11025","0"
"11026","0"
"11027","0"
"11028",NA
"11029","0"
"11030","0"
"11031","1"
"11032","0"
"11033","1"
"11034",NA
"11035","0"
"11036","0"
"11037","0"
"11038","0"
"11039","0"
"11040","1"
"11041","0"
"11042","0"
"11043",NA
"11044","0"
"11045","0"
"11046","0"
"11047","1"
"11048","0"
"11049","1"
"11050","1"
"11051","0"
"11052","0"
"11053","0"
"11054","0"
"11055","0"
"11056","0"
"11057","0"
"11058","0"
"11059","0"
"11060","1"
"11061","0"
"11062","0"
"11063","0"
"11064","0"
"11065","0"
"11066","0"
"11067","0"
"11068","1"
"11069","0"
"11070","0"
"11071","1"
"11072","0"
"11073","0"
"11074","1"
"11075","0"
"11076","0"
"11077","0"
"11078",NA
"11079","1"
"11080","0"
"11081","1"
"11082","0"
"11083","0"
"11084","0"
"11085","0"
"11086","0"
"11087","0"
"11088","0"
"11089","0"
"11090","0"
"11091","1"
"11092","0"
"11093","0"
"11094","0"
"11095","1"
"11096","1"
"11097","1"
"11098","0"
"11099","0"
"11100",NA
"11101","0"
"11102","0"
"11103","0"
"11104","0"
"11105","0"
"11106","1"
"11107","0"
"11108",NA
"11109","1"
"11110","0"
"11111","0"
"11112","0"
"11113","1"
"11114","0"
"11115","1"
"11116","1"
"11117",NA
"11118","1"
"11119","0"
"11120","0"
"11121","0"
"11122","0"
"11123","0"
"11124","0"
"11125","0"
"11126","0"
"11127","0"
"11128","0"
"11129","0"
"11130","0"
"11131","0"
"11132","0"
"11133","0"
"11134","0"
"11135","0"
"11136","0"
"11137","0"
"11138","0"
"11139","0"
"11140","1"
"11141","0"
"11142","0"
"11143","0"
"11144","0"
"11145","0"
"11146",NA
"11147","1"
"11148","0"
"11149","0"
"11150","0"
"11151","0"
"11152","1"
"11153","0"
"11154","1"
"11155","0"
"11156","1"
"11157","1"
"11158","0"
"11159",NA
"11160","1"
"11161","1"
"11162","0"
"11163","0"
"11164","0"
"11165","0"
"11166","0"
"11167","0"
"11168","0"
"11169",NA
"11170","1"
"11171","0"
"11172","0"
"11173","0"
"11174","0"
"11175","0"
"11176","0"
"11177","1"
"11178","0"
"11179","1"
"11180","0"
"11181","0"
"11182","0"
"11183","1"
"11184","0"
"11185","1"
"11186","1"
"11187","0"
"11188","0"
"11189","1"
"11190","1"
"11191","0"
"11192","0"
"11193","0"
"11194","0"
"11195","0"
"11196","1"
"11197","1"
"11198","0"
"11199",NA
"11200","0"
"11201","0"
"11202","1"
"11203","0"
"11204","0"
"11205","0"
"11206","0"
"11207","1"
"11208",NA
"11209","0"
"11210","0"
"11211","0"
"11212","1"
"11213","0"
"11214",NA
"11215","0"
"11216","0"
"11217","0"
"11218","0"
"11219","0"
"11220","1"
"11221","0"
"11222","0"
"11223","1"
"11224","0"
"11225","0"
"11226",NA
"11227","1"
"11228","0"
"11229","0"
"11230","1"
"11231","0"
"11232",NA
"11233","0"
"11234","0"
"11235","0"
"11236","1"
"11237","0"
"11238","0"
"11239","0"
"11240","0"
"11241","0"
"11242","0"
"11243","1"
"11244","1"
"11245","0"
"11246","0"
"11247","1"
"11248","0"
"11249","0"
"11250","0"
"11251","0"
"11252","0"
"11253","0"
"11254","1"
"11255",NA
"11256","0"
"11257","0"
"11258","1"
"11259",NA
"11260","0"
"11261",NA
"11262","0"
"11263","1"
"11264","0"
"11265","1"
"11266","1"
"11267","1"
"11268","0"
"11269","1"
"11270","0"
"11271",NA
"11272","0"
"11273","1"
"11274","0"
"11275","0"
"11276","1"
"11277","1"
"11278","0"
"11279","0"
"11280","1"
"11281","0"
"11282","0"
"11283","0"
"11284","1"
"11285","0"
"11286","1"
"11287","0"
"11288","0"
"11289","0"
"11290","1"
"11291","0"
"11292","1"
"11293","0"
"11294",NA
"11295","1"
"11296","1"
"11297","0"
"11298","1"
"11299","1"
"11300",NA
"11301","0"
"11302","0"
"11303","1"
"11304","0"
"11305","0"
"11306","0"
"11307","1"
"11308","0"
"11309","0"
"11310","0"
"11311","0"
"11312","0"
"11313","0"
"11314","0"
"11315","0"
"11316","0"
"11317","0"
"11318","0"
"11319","1"
"11320","0"
"11321","0"
"11322","0"
"11323","0"
"11324","0"
"11325","0"
"11326","0"
"11327","0"
"11328","0"
"11329","0"
"11330","0"
"11331","1"
"11332","0"
"11333","0"
"11334","0"
"11335","1"
"11336",NA
"11337","0"
"11338","1"
"11339","0"
"11340","0"
"11341","0"
"11342","0"
"11343","0"
"11344","0"
"11345","0"
"11346","0"
"11347","0"
"11348","1"
"11349","0"
"11350","0"
"11351","0"
"11352","1"
"11353","1"
"11354","0"
"11355","1"
"11356","0"
"11357","0"
"11358","1"
"11359","1"
"11360","1"
"11361","0"
"11362","0"
"11363","0"
"11364","0"
"11365","1"
"11366",NA
"11367","0"
"11368","0"
"11369",NA
"11370","0"
"11371","1"
"11372","1"
"11373","0"
"11374","0"
"11375","0"
"11376","0"
"11377","0"
"11378","0"
"11379","1"
"11380","0"
"11381","1"
"11382","0"
"11383","0"
"11384","0"
"11385","1"
"11386","0"
"11387","0"
"11388","1"
"11389","0"
"11390","0"
"11391",NA
"11392","0"
"11393","0"
"11394","0"
"11395","1"
"11396","1"
"11397","0"
"11398","0"
"11399","0"
"11400","1"
"11401","0"
"11402","0"
"11403","1"
"11404","0"
"11405","0"
"11406","0"
"11407","1"
"11408",NA
"11409",NA
"11410","0"
"11411",NA
"11412","0"
"11413","0"
"11414","0"
"11415","0"
"11416","0"
"11417","0"
"11418","1"
"11419","0"
"11420","1"
"11421","0"
"11422","0"
"11423","1"
"11424","0"
"11425","0"
"11426","1"
"11427","0"
"11428","0"
"11429","1"
"11430","1"
"11431","0"
"11432","0"
"11433","1"
"11434","0"
"11435","1"
"11436","1"
"11437","0"
"11438","0"
"11439","1"
"11440","0"
"11441","0"
"11442","0"
"11443","0"
"11444",NA
"11445","0"
"11446","0"
"11447",NA
"11448","0"
"11449","0"
"11450","0"
"11451","1"
"11452","0"
"11453","1"
"11454","1"
"11455","1"
"11456","1"
"11457","0"
"11458","1"
"11459","1"
"11460","0"
"11461","0"
"11462","0"
"11463","1"
"11464","0"
"11465","0"
"11466","0"
"11467",NA
"11468","0"
"11469","0"
"11470","1"
"11471","1"
"11472","1"
"11473","0"
"11474","0"
"11475","0"
"11476","0"
"11477","0"
"11478","0"
"11479","0"
"11480","0"
"11481","0"
"11482","0"
"11483","0"
"11484","0"
"11485","0"
"11486","0"
"11487","0"
"11488","0"
"11489","0"
"11490","0"
"11491","0"
"11492","1"
"11493","0"
"11494","0"
"11495","1"
"11496","0"
"11497","0"
"11498","1"
"11499","0"
"11500","1"
"11501","0"
"11502","0"
"11503","1"
"11504","0"
"11505","0"
"11506","0"
"11507","1"
"11508","0"
"11509","0"
"11510","1"
"11511","0"
"11512","0"
"11513","1"
"11514","0"
"11515","1"
"11516","1"
"11517","0"
"11518","0"
"11519","0"
"11520","0"
"11521","0"
"11522","1"
"11523","0"
"11524","1"
"11525",NA
"11526","1"
"11527","0"
"11528","0"
"11529","0"
"11530","0"
"11531","0"
"11532","0"
"11533","0"
"11534","0"
"11535",NA
"11536","1"
"11537","0"
"11538","0"
"11539","0"
"11540","0"
"11541","1"
"11542","0"
"11543","0"
"11544","1"
"11545","0"
"11546","0"
"11547","0"
"11548","0"
"11549","1"
"11550","0"
"11551","0"
"11552","0"
"11553","0"
"11554","0"
"11555","0"
"11556","0"
"11557","0"
"11558","0"
"11559","0"
"11560","0"
"11561","0"
"11562","0"
"11563","0"
"11564","0"
"11565","0"
"11566","0"
"11567","1"
"11568","1"
"11569","0"
"11570","1"
"11571","0"
"11572","0"
"11573","1"
"11574","0"
"11575","0"
"11576","0"
"11577","0"
"11578","1"
"11579","0"
"11580","0"
"11581","0"
"11582","0"
"11583","1"
"11584","0"
"11585","0"
"11586","0"
"11587","1"
"11588","1"
"11589","1"
"11590","0"
"11591","0"
"11592","0"
"11593","0"
"11594","0"
"11595","0"
"11596","0"
"11597","1"
"11598","0"
"11599","1"
"11600","0"
"11601","1"
"11602","0"
"11603","0"
"11604","0"
"11605","0"
"11606",NA
"11607","0"
"11608","0"
"11609","1"
"11610","1"
"11611","1"
"11612","0"
"11613","0"
"11614","0"
"11615","0"
"11616","0"
"11617","0"
"11618","0"
"11619","0"
"11620","0"
"11621","0"
"11622","1"
"11623","0"
"11624","1"
"11625","0"
"11626","0"
"11627","0"
"11628","1"
"11629","0"
"11630","1"
"11631","0"
"11632","0"
"11633","0"
"11634","0"
"11635","1"
"11636","0"
"11637","0"
"11638","1"
"11639","0"
"11640","1"
"11641","1"
"11642","1"
"11643","0"
"11644","0"
"11645","0"
"11646","0"
"11647","1"
"11648","0"
"11649","0"
"11650","1"
"11651","1"
"11652","0"
"11653","0"
"11654","0"
"11655","0"
"11656","0"
"11657","0"
"11658","0"
"11659","1"
"11660","0"
"11661","0"
"11662","1"
"11663","0"
"11664","0"
"11665","1"
"11666","1"
"11667","0"
"11668","0"
"11669","0"
"11670","1"
"11671","1"
"11672","0"
"11673",NA
"11674",NA
"11675","0"
"11676","0"
"11677","0"
"11678","0"
"11679","0"
"11680","0"
"11681","1"
"11682","0"
"11683","1"
"11684","0"
"11685",NA
"11686","1"
"11687","1"
"11688","0"
"11689","0"
"11690","0"
"11691","0"
"11692","0"
"11693",NA
"11694","0"
"11695","1"
"11696","0"
"11697","0"
"11698","0"
"11699","0"
"11700","0"
"11701","0"
"11702","0"
"11703","0"
"11704","0"
"11705","0"
"11706","0"
"11707","0"
"11708","1"
"11709","0"
"11710","0"
"11711","0"
"11712","0"
"11713","1"
"11714","0"
"11715","0"
"11716","0"
"11717","0"
"11718","0"
"11719","0"
"11720","0"
"11721","0"
"11722","0"
"11723","0"
"11724","0"
"11725","1"
"11726","0"
"11727","1"
"11728","0"
"11729","0"
"11730",NA
"11731","0"
"11732","0"
"11733","0"
"11734","0"
"11735","0"
"11736","1"
"11737","0"
"11738","0"
"11739","0"
"11740","0"
"11741","0"
"11742","0"
"11743","0"
"11744","0"
"11745","0"
"11746","0"
"11747","0"
"11748","0"
"11749","0"
"11750","0"
"11751","0"
"11752","0"
"11753","1"
"11754",NA
"11755","0"
"11756","0"
"11757","0"
"11758","0"
"11759",NA
"11760","0"
"11761","0"
"11762","0"
"11763","0"
"11764","0"
"11765","0"
"11766","0"
"11767","0"
"11768","1"
"11769","1"
"11770","0"
"11771","1"
"11772","0"
"11773","0"
"11774","1"
"11775","1"
"11776","0"
"11777","1"
"11778","0"
"11779","0"
"11780","1"
"11781","1"
"11782","0"
"11783","0"
"11784","0"
"11785","0"
"11786","0"
"11787","0"
"11788","0"
"11789","0"
"11790","0"
"11791",NA
"11792","0"
"11793","0"
"11794","0"
"11795","0"
"11796","0"
"11797","0"
"11798","0"
"11799","0"
"11800","1"
"11801","0"
"11802","1"
"11803","0"
"11804","0"
"11805","0"
"11806","0"
"11807","1"
"11808","0"
"11809","1"
"11810","0"
"11811","0"
"11812","0"
"11813","1"
"11814",NA
"11815","0"
"11816","0"
"11817","0"
"11818","1"
"11819","0"
"11820","1"
"11821","0"
"11822",NA
"11823","0"
"11824","1"
"11825","0"
"11826","0"
"11827","0"
"11828","0"
"11829","0"
"11830","0"
"11831","0"
"11832","0"
"11833","0"
"11834","1"
"11835","1"
"11836",NA
"11837","0"
"11838","0"
"11839","0"
"11840","0"
"11841","0"
"11842","0"
"11843","0"
"11844","0"
"11845","0"
"11846","1"
"11847","0"
"11848","0"
"11849","1"
"11850","0"
"11851","0"
"11852","0"
"11853","1"
"11854","1"
"11855","0"
"11856","0"
"11857","0"
"11858",NA
"11859","0"
"11860","1"
"11861","0"
"11862","1"
"11863","0"
"11864","0"
"11865","0"
"11866","0"
"11867","1"
"11868","0"
"11869","1"
"11870","0"
"11871","0"
"11872","0"
"11873",NA
"11874",NA
"11875","0"
"11876","1"
"11877","0"
"11878",NA
"11879","0"
"11880","0"
"11881","0"
"11882","0"
"11883","0"
"11884","1"
"11885","0"
"11886","1"
"11887","0"
"11888","0"
"11889","0"
"11890","0"
"11891","1"
"11892","1"
"11893","0"
"11894","0"
"11895","0"
"11896","0"
"11897","0"
"11898","0"
"11899","0"
"11900","0"
"11901","0"
"11902","0"
"11903","0"
"11904","0"
"11905","0"
"11906","1"
"11907","0"
"11908","0"
"11909","1"
"11910","1"
"11911",NA
"11912","0"
"11913","1"
"11914","0"
"11915","0"
"11916","1"
"11917","0"
"11918","0"
"11919","1"
"11920","0"
"11921","0"
"11922","0"
"11923","0"
"11924","1"
"11925","0"
"11926","0"
"11927","0"
"11928","0"
"11929","0"
"11930","1"
"11931","0"
"11932","0"
"11933","0"
"11934","0"
"11935","0"
"11936","1"
"11937","0"
"11938","0"
"11939","0"
"11940","0"
"11941","0"
"11942","1"
"11943","0"
"11944","1"
"11945","0"
"11946","0"
"11947","0"
"11948","0"
"11949","1"
"11950","0"
"11951","0"
"11952","0"
"11953","0"
"11954",NA
"11955","0"
"11956","1"
"11957","0"
"11958","0"
"11959","1"
"11960","0"
"11961","0"
"11962","0"
"11963","0"
"11964","0"
"11965","0"
"11966","1"
"11967","0"
"11968","0"
"11969","1"
"11970","0"
"11971","0"
"11972","1"
"11973","0"
"11974","1"
"11975","1"
"11976","0"
"11977","0"
"11978","0"
"11979","0"
"11980","0"
"11981",NA
"11982","1"
"11983","0"
"11984","0"
"11985","0"
"11986","0"
"11987","0"
"11988","0"
"11989",NA
"11990","0"
"11991","0"
"11992","1"
"11993","1"
"11994","0"
"11995","1"
"11996","0"
"11997","0"
"11998","0"
"11999","0"
"12000","0"
"12001","0"
"12002","0"
"12003","1"
"12004","0"
"12005","0"
"12006",NA
"12007","0"
"12008","0"
"12009","1"
"12010","1"
"12011","0"
"12012","0"
"12013","0"
"12014","0"
"12015","0"
"12016","0"
"12017","0"
"12018","1"
"12019","0"
"12020","0"
"12021","0"
"12022","0"
"12023","0"
"12024","0"
"12025","1"
"12026","0"
"12027","0"
"12028",NA
"12029","0"
"12030","0"
"12031","1"
"12032",NA
"12033","1"
"12034","0"
"12035","0"
"12036","1"
"12037","0"
"12038","1"
"12039","0"
"12040","1"
"12041","0"
"12042","0"
"12043","0"
"12044","0"
"12045","0"
"12046","0"
"12047","1"
"12048","1"
"12049","0"
"12050","0"
"12051","0"
"12052","0"
"12053","0"
"12054","0"
"12055","0"
"12056","0"
"12057","0"
"12058","0"
"12059",NA
"12060","0"
"12061","1"
"12062","0"
"12063","0"
"12064","0"
"12065",NA
"12066","1"
"12067","0"
"12068","0"
"12069","0"
"12070","0"
"12071","0"
"12072","0"
"12073","0"
"12074","0"
"12075","0"
"12076","0"
"12077","0"
"12078","0"
"12079","0"
"12080","0"
"12081","0"
"12082",NA
"12083","1"
"12084","0"
"12085","0"
"12086","0"
"12087","1"
"12088","0"
"12089","1"
"12090","0"
"12091","0"
"12092",NA
"12093","1"
"12094","1"
"12095","1"
"12096","0"
"12097","0"
"12098","0"
"12099","1"
"12100","1"
"12101","0"
"12102","1"
"12103","0"
"12104","1"
"12105",NA
"12106","1"
"12107","0"
"12108","0"
"12109","0"
"12110","0"
"12111","0"
"12112","0"
"12113","0"
"12114","0"
"12115","1"
"12116","1"
"12117","0"
"12118","0"
"12119","0"
"12120","0"
"12121","0"
"12122","1"
"12123","0"
"12124","1"
"12125","0"
"12126","0"
"12127","0"
"12128","0"
"12129","0"
"12130","0"
"12131","0"
"12132","0"
"12133","1"
"12134","0"
"12135","0"
"12136","0"
"12137","0"
"12138","0"
"12139","0"
"12140","1"
"12141","0"
"12142","0"
"12143","0"
"12144","0"
"12145",NA
"12146",NA
"12147","1"
"12148","0"
"12149","0"
"12150","0"
"12151","1"
"12152","0"
"12153","0"
"12154","1"
"12155","0"
"12156","0"
"12157","0"
"12158","0"
"12159","0"
"12160","0"
"12161","1"
"12162","0"
"12163","0"
"12164","0"
"12165","1"
"12166","1"
"12167","0"
"12168","0"
"12169","0"
"12170","0"
"12171","1"
"12172","0"
"12173","0"
"12174","0"
"12175","1"
"12176","0"
"12177","0"
"12178","0"
"12179","1"
"12180","0"
"12181","0"
"12182","0"
"12183","0"
"12184","0"
"12185","0"
"12186","1"
"12187","0"
"12188","0"
"12189","0"
"12190","0"
"12191","0"
"12192","1"
"12193","1"
"12194","0"
"12195","0"
"12196",NA
"12197","0"
"12198","0"
"12199","1"
"12200","1"
"12201","1"
"12202","0"
"12203","0"
"12204","0"
"12205","0"
"12206",NA
"12207","1"
"12208","1"
"12209","1"
"12210","0"
"12211","0"
"12212","0"
"12213","0"
"12214","0"
"12215","1"
